# Nuclear Parameter=VB1
# Lambda Parameter=HPL2
# Z=8, N=8, Λ=0
# Number of mesh=600
# rmax=30
# Matching point of shooting = 7.45

r(fm),Rhop,dRhop,LapRhop,Jp,DivJp,Rhon,dRhon,LapRhon,Jn,DivJn,Rhol,dRhol,LapRhol,Jl,DivJl,RhoN,dRhoN,LapRhoN,JN,DivJN
0.7000000000000001,0.07926113117077885,0.01022718865607718,0.023175374900954702,-0.0037398027124106656,-0.009601225225176018,0.08158591949101687,0.010617884766820438,0.022934574514329314,-0.004124128453673465,-0.010702210686272964,0.0,0.0,0.0,0.0,0.0,0.16084705066179572,0.02084507342289762,0.04610994941528401,-0.00786393116608413,-0.02030343591144898
0.75,0.07976359417853894,0.009844613936939913,0.017010074242792758,-0.003663318304552559,-0.00780506127845346,0.08210611408642829,0.010161074697464956,0.016245504479227083,-0.004045961234749353,-0.008756330062987906,0.0,0.0,0.0,0.0,0.0,0.16186970826496722,0.02000568863440487,0.03325557872201984,-0.007709279539301912,-0.016561391341441366
0.8,0.08024297337130491,0.009304735080922725,0.010927559046795344,-0.003544652170627563,-0.0060920940059896195,0.08259920889791145,0.009535003551190777,0.009668372812138847,-0.003922182383681482,-0.006901767316484833,0.0,0.0,0.0,0.0,0.0,0.16284218226921637,0.018839738632113502,0.020595931858934192,-0.007466834554309045,-0.012993861322474452
0.8500000000000001,0.08069154172344396,0.008613200245837574,0.004959848524516877,-0.003387738070911271,-0.004478675868091363,0.08305691145405106,0.008746636752293754,0.003240129008052123,-0.003757092636092526,-0.005156205549388485,0.0,0.0,0.0,0.0,0.0,0.16374845317749503,0.017359836998131328,0.008199977532569,-0.007144830707003797,-0.009634881417479847
0.9,0.08110187048146539,0.0077762396500696655,-0.0008697586213995967,-0.0031968826956279353,-0.0029778260332681767,0.08347129630128447,0.007803630617701732,-0.003012047634691019,-0.0035553928500501805,-0.003533661844121093,0.0,0.0,0.0,0.0,0.0,0.16457316678274986,0.015579870267771398,-0.0038818062560906155,-0.006752275545678116,-0.00651148787738927
0.9500000000000001,0.08146685091232017,0.006800379899968307,-0.0065456301755923325,-0.00297664602498722,-0.0015993553351753929,0.08383483126203622,0.006714010003080837,-0.009069629003422243,-0.00332205241643177,-0.0020446247682904687,0.0,0.0,0.0,0.0,0.0,0.1653016821743564,0.013514389903049144,-0.015615259179014575,-0.00629869844141899,-0.0036439801034658615
1.0,0.0817797030922728,0.005692212900123891,-0.012058465399043917,-0.0027317304441114992,-0.0003500678144489587,0.08414038899117172,0.005485904337309087,-0.01492131386074225,-0.003062187319989685,-0.0006962767919034126,0.0,0.0,0.0,0.0,0.0,0.16592009208344452,0.011178117237432977,-0.026979779259786167,-0.005793917764101184,-0.0010463446063523714
1.05,0.08203397466992218,0.00445822679438582,-0.01740377988825035,-0.0024668807839741923,0.0007659827454265817,0.08438124697130062,0.00412735009272705,-0.020561408616420744,-0.0027809502711796732,0.0005072220528008365,0.0,0.0,0.0,0.0,0.0,0.1664152216412228,0.00858557688711287,-0.037965188504671094,-0.0052478310551538655,0.0012732047982274182
1.1,0.0822235328022072,0.00310470209832105,-0.02258031350478943,-0.0021867966117881353,0.0017472014776949187,0.08455107937301418,0.0026461630689200016,-0.02598812545632388,-0.0024834343968789807,0.001564411465582242,0.0,0.0,0.0,0.0,0.0,0.16677461217522138,0.005750865167241052,-0.048568438961113305,-0.004670231008667116,0.0033116129432771606
1.1500000000000001,0.08234255251516397,0.0016376720271268908,-0.02758846019539013,-0.0018960573381981913,0.0025941442699962914,0.08464394426113961,0.0010498793687459262,-0.031201904668581852,-0.0021745911445748348,0.00247618894844207,0.0,0.0,0.0,0.0,0.0,0.16698649677630356,0.002687551395872817,-0.05879036486397198,-0.004070648482773026,0.005070333218438361
1.2000000000000002,0.08238550459521445,6.294226600261563e-5,-0.032428808079305434,-0.001599060068289318,0.0033092080321731163,0.08465426946853165,-0.000654240091614109,-0.03620385602114304,-0.0018591623467319358,0.0032454655069324274,0.0,0.0,0.0,0.0,0.0,0.1670397740637461,-0.0005912978256114934,-0.06863266410044846,-0.003458222415021254,0.006554673539105544
1.25,0.08234714579770394,-0.0016138377024254441,-0.037100862802259264,-0.001299969611753455,0.0038963316437780207,0.08457684011419277,-0.0024591500310371626,-0.04099439680503939,-0.0015416258247118626,0.003876832558229817,0.0,0.0,0.0,0.0,0.0,0.16692398591189672,-0.004072987733462607,-0.07809525960729866,-0.0028415954364653176,0.007773164202007838
1.3,0.08222251370292546,-0.0033870619410065854,-0.041602008239373794,-0.001002679687823433,0.004360716773152001,0.08440679025240794,-0.004357917160520263,-0.04557214323291572,-0.0012261534888665972,0.004376250271964946,0.0,0.0,0.0,0.0,0.0,0.1666293039553334,-0.0077449791015268485,-0.08717415147228952,-0.00222883317669003,0.008736967045116947
1.35,0.08200692799830743,-0.005251025748604313,-0.04592673761908903,-0.0007107841080212403,0.0047085748248750885,0.08413960055077217,-0.0063435848788494405,-0.04993308889881437,-0.0009165806083134033,0.004750764349345965,0.0,0.0,0.0,0.0,0.0,0.1661465285490796,-0.011594610627453754,-0.0958598265179034,-0.0016273647163346436,0.009459339174221053
1.4000000000000001,0.08169599936464624,-0.007199765893609045,-0.050066166413445516,-0.0004275565833905849,0.004946903597154953,0.08377110325747902,-0.008409019205601661,-0.054070080494317885,-0.0006163847684462417,0.005008255309096482,0.0,0.0,0.0,0.0,0.0,0.16546710262212527,-0.015608785099210706,-0.10413624690776341,-0.0010439413518368267,0.009955158906251434
1.4500000000000002,0.08128564654063276,-0.009226895188416389,-0.054007817170313985,-0.00015593776723460406,0.005083294911611931,0.08329749508207113,-0.010546748337470976,-0.05797257833215204,-0.00032867298945740003,0.005157221803258532,0.0,0.0,0.0,0.0,0.0,0.16458314162270388,-0.019773643525887365,-0.11198039550246602,-0.0004846107566920041,0.010240516714870463
1.5,0.08077212157769362,-0.01132544195974321,-0.05773564710866471,0.00010147180869904057,0.005125772572006412,0.08271535802616056,-0.012748806806896773,-0.061626668827515205,-5.6175525001811444e-5,0.005206597395789795,0.0,0.0,0.0,0.0,0.0,0.16348747960385418,-0.024074248766639984,-0.11936231593617991,4.529628369722913e-5,0.010332369967796207
1.55,0.08015204281573632,-0.013487703006298882,-0.06123027314747226,0.00034241413643100113,0.005082658537252897,0.08202168770270708,-0.015006593066955228,-0.06501527936069676,0.0001987550246325201,0.005165598625700251,0.0,0.0,0.0,0.0,0.0,0.16217373051844342,-0.02849429607325411,-0.12624555250816902,0.0005411691610635212,0.010248257162953148
1.6,0.07942243474132063,-0.015705116140854406,-0.06446933765677676,0.0005649725496896414,0.004962464148248415,0.08121392830670483,-0.017310746635078398,-0.06811853451903156,0.0004341404867977926,0.005043601033218055,0.0,0.0,0.0,0.0,0.0,0.16063636304802548,-0.033015862775932804,-0.1325878721758083,0.000999113036487434,0.01000606518146647
1.6500000000000001,0.07858077365342822,-0.017968155650040923,-0.06742795336331384,0.0007675678536398847,0.004773802593323525,0.08029001316659842,-0.019651047985699433,-0.0709141883426924,0.0006483707872992975,0.004850039113207799,0.0,0.0,0.0,0.0,0.0,0.15887078682002664,-0.03761920363574035,-0.13834214170600623,0.0014159386409391822,0.009623841706531324
1.7000000000000002,0.07762503796374155,-0.02026625130901275,-0.0700791691652346,0.0009489524696882912,0.004525318480457973,0.07924840971833828,-0.02201634154671235,-0.07337807147921217,0.0008401953214999189,0.004594325815303642,0.0,0.0,0.0,0.0,0.0,0.15687344768207984,-0.042282592855725096,-0.14345724064444676,0.00178914779118821,0.009119644295761616
1.75,0.07655376198512825,-0.022587729355438655,-0.07239441121951504,0.0011082031067096362,0.004225630340750211,0.07808816778719432,-0.024394479841039433,-0.07548450611715324,0.0010087126250879763,0.004285787162606754,0.0,0.0,0.0,0.0,0.0,0.15464192977232258,-0.04698220919647809,-0.14787891733666828,0.0021169157317976126,0.008511417503356964
1.8,0.07536609218032853,-0.02491977247193626,-0.07434387549076993,0.0012447122881057808,0.003883282047502869,0.0768089701994994,-0.026772285448345215,-0.07720666496197001,0.0011533587503955688,0.003933607733405179,0.0,0.0,0.0,0.0,0.0,0.15217506237982792,-0.051692057920281476,-0.15155054045273994,0.0023980710385013496,0.007816889780908047
1.85,0.07406184499938714,-0.02724839570945917,-0.07589687715353861,0.001358178898273426,0.003506699432781259,0.07541118492051094,-0.0291355274071913,-0.07851688130122045,0.0012738945781036286,0.0035467830706640596,0.0,0.0,0.0,0.0,0.0,0.14947302991989808,-0.05638392311665047,-0.15441375845475908,0.0026320734763770545,0.007053482503445318
1.9000000000000001,0.07264156556097437,-0.02955843662295071,-0.07702219483372781,0.0014485977657674072,0.003104148764612658,0.07389591805387828,-0.03146891014354211,-0.07938695113510591,0.001370392139179076,0.0031340754927015645,0.0,0.0,0.0,0.0,0.0,0.14653748361485264,-0.061027346766492824,-0.1564091459688337,0.0028189899049464832,0.0062382242573142226
1.9500000000000002,0.07110658645597051,-0.03183356066162287,-0.07768847771850959,0.0015162481753220602,0.002683694179008927,0.07226506706654018,-0.033756075955115226,-0.07978849924252554,0.001443219889565358,0.0027039702374449023,0.0,0.0,0.0,0.0,0.0,0.1433716535225107,-0.0655896366167381,-0.15747697696103513,0.002959468064887418,0.005387664416453829
2.0,0.06945908580676588,-0.03405628672655425,-0.07786480392727335,0.0015616810977908853,0.0022531516320650575,0.07052137345385856,-0.0359796261412406,-0.07969350160509417,0.0014930267712131434,0.0022646293697998194,0.0,0.0,0.0,0.0,0.0,0.13998045926062444,-0.07003591286779486,-0.15755830553236752,0.0030547078690040287,0.0045177810018648765
2.0500000000000003,0.06770214336269298,-0.03620804212081793,-0.07752148238712489,0.0015857048472540849,0.0018200374632493903,0.06866847369342224,-0.038121170354202864,-0.07907505991910141,0.0015207248085648307,0.0018238414304511963,0.0,0.0,0.0,0.0,0.0,0.13637061705611522,-0.07432921247502079,-0.1565965423062263,0.0031064296558189156,0.0036438788937005863
2.1,0.06583979285068677,-0.038269259956244805,-0.07663117306481448,0.0015893688206591022,0.0013915102740504875,0.06671094675367915,-0.040161417712404106,-0.07790850532947191,0.001527469932022853,0.001388965436872764,0.0,0.0,0.0,0.0,0.0,0.13255073960436592,-0.07843067766864892,-0.1545396783942864,0.003116838752681955,0.0027804757109232514
2.15,0.06387706807982833,-0.04021953442241122,-0.07517036094080348,0.0015739449518815275,0.0009743055633012121,0.0646543556776267,-0.04208032560967125,-0.07617286739437865,0.0015146406935175848,0.000966868600176699,0.0,0.0,0.0,0.0,0.0,0.12853142375745502,-0.08229986003208248,-0.15134322833518213,0.0030885856453991122,0.001941174163477911
2.2,0.06182003951759557,-0.04203784925159319,-0.07312116169353815,0.0015409065250424781,0.0005746634454513382,0.06250527995493672,-0.04385732205135691,-0.0738526850722756,0.0014838145498674328,0.0005638580181520314,0.0,0.0,0.0,0.0,0.0,0.1243253194725323,-0.0858951713029501,-0.14697384676581376,0.003024721074909911,0.0011385214636033696
2.25,0.05967583735141013,-0.04370289165643042,-0.07047337077734123,0.0014919040477161024,0.0001982508035288813,0.06027133466928546,-0.04547161417885401,-0.07094006862145778,0.0014367414434113112,0.00018560763757206498,0.0,0.0,0.0,0.0,0.0,0.1199471720206956,-0.08917450583528443,-0.14141343939879902,0.0029286454911274136,0.0003838584411009463
2.3000000000000003,0.05745265657429706,-0.04519345794033324,-0.06722660494761304,0.0014287379882698854,-0.00014991965606118139,0.05796117191776341,-0.046902589394194595,-0.0674368575434334,0.0013753145111182283,-0.0001629171039005887,0.0,0.0,0.0,0.0,0.0,0.11541382849206047,-0.09209604733452784,-0.13466346249104644,0.0028040524993881138,-0.0003128367599617701
2.35,0.05515973952729847,-0.046488948472219876,-0.06339233955487221,0.0013533283343653783,-0.00046556987017904675,0.0555844598875527,-0.048130306782503664,-0.06335667347250772,0.001301537904133409,-0.0004775334407319709,0.0,0.0,0.0,0.0,0.0,0.11074419941485117,-0.09461925525472353,-0.12674901302737993,0.002654866238498787,-0.0009431033109110177
2.4000000000000004,0.05280733168890215,-0.04756993992060731,-0.058995626607090096,0.0012676811274924642,-0.0007452318566359077,0.05315183533759141,-0.04913606652761944,-0.05872664874911003,0.0012174918950897309,-0.0007549097694907554,0.0,0.0,0.0,0.0,0.0,0.10595916702649355,-0.09670600644822674,-0.11772227535620013,0.002485173022582195,-0.001500141626126663
2.45,0.05040660735158279,-0.048418813030293,-0.05407629229459768,0.0011738523607269062,-0.0009863128765352051,0.05067482609741161,-0.049903035225709685,-0.05358862578064235,0.0011252956796055317,-0.0009926233096162187,0.0,0.0,0.0,0.0,0.0,0.1010814334489944,-0.09832184825600268,-0.10766491807524003,0.002299148040332438,-0.001978936186151424
2.5,0.04796956312093605,-0.04902040625991023,-0.04868945533729019,0.001073909876889885,-0.001187144782071717,0.04816574151320638,-0.05041689690322927,-0.04799966593081523,0.00102706852413453,-0.0011892015095080796,0.0,0.0,0.0,0.0,0.0,0.09613530463414244,-0.0994373031631395,-0.09668912126810542,0.002100978401024415,-0.0023763462915797964
2.5500000000000003,0.045508878801745534,-0.04936266037026255,-0.042905268922499996,0.000969894150515781,-0.0013470122045621796,0.045637530427898254,-0.05066649423591378,-0.04203176915133997,0.0009248901530887321,-0.0013441419941795192,0.0,0.0,0.0,0.0,0.0,0.09114640922964379,-0.10002915460617634,-0.08493703807383997,0.0018947843036045131,-0.0026911541987416987
2.6,0.04303774704615025,-0.04943721701433817,-0.03680785478785981,0.0008637790559536378,-0.0014661549449235698,0.043103608123422094,-0.05064442239661897,-0.03577077239752914,0.0008207614802447551,-0.0014579065883700594,0.0,0.0,0.0,0.0,0.0,0.08614135516957235,-0.10008163941095713,-0.07257862718538896,0.001684540536198393,-0.0029240615332936292
2.6500000000000004,0.04056967497545388,-0.0492399352840681,-0.030493454518616972,0.0007574338926875455,-0.0015457411192730352,0.04057765552068562,-0.050347538882630286,-0.02931445241957706,0.0007165669499779766,-0.0015318861702362527,0.0,0.0,0.0,0.0,0.0,0.0811473304961395,-0.09958747416669839,-0.05980790693819403,0.001474000842665522,-0.003077627289509288
2.7,0.038118262719205716,-0.04877129325561086,-0.024067862489861314,0.0006525880378121292,-0.0015878092104962937,0.03807339569347669,-0.049777355828399164,-0.02276989904257346,0.0006140398431527163,-0.0015683347379429865,0.0,0.0,0.0,0.0,0.0,0.07619165841268241,-0.09854864908401002,-0.04683776153243477,0.0012666278809648455,-0.0031561439484392804
2.75,0.035696965356630105,-0.04803664595193651,-0.017643228131277253,0.0005507996094852906,-0.0015951790795911533,0.035604354317913194,-0.048940285813774416,-0.016250249715076912,0.0005147319056540119,-0.001570272998642807,0.0,0.0,0.0,0.0,0.0,0.0713013196745433,-0.09697693176571093,-0.033893477846354166,0.0010655315151393025,-0.00316545207823396
2.8000000000000003,0.03331884604892654,-0.04704631622031259,-0.011334331726397359,0.00045342944454987693,-0.001571334079736184,0.033183611998282195,-0.047847717455558714,-0.00987089436245486,0.0004199885653755923,-0.0015413638934332966,0.0,0.0,0.0,0.0,0.0,0.06650245804720874,-0.0948940336758713,-0.021205226088852218,0.0008734180099254692,-0.0031126979731694805
2.85,0.03099632918438238,-0.0458155008136949,-0.0052544610218410795,0.00036162151484689115,-0.001520278557214804,0.03082355744739433,-0.04651590314180677,-0.003745284469527252,0.0003309308130502375,-0.001485764612839816,0.0,0.0,0.0,0.0,0.0,0.06181988663177671,-0.09233140395550167,-0.008999745491368331,0.0006925523278971286,-0.00300604317005462
2.9000000000000004,0.028740963073411507,-0.044363981072407195,0.0004889445628412994,0.00027629063335373426,-0.0014463770568586341,0.028535651202661057,-0.04496564873107644,0.002019478659908293,0.0002484445378291818,-0.0014079616689156617,0.0,0.0,0.0,0.0,0.0,0.057276614276072564,-0.08932962980348363,0.0025084232227495923,0.0005247351711829161,-0.002854338725774296
2.95,0.02656320204072679,-0.04271563687050825,0.00579865932321386,0.0001981179447068807,-0.001354183280876933,0.026330209838028126,-0.04322180470695638,0.007327044889482989,0.00017317774269198088,-0.0013125972719836886,0.0,0.0,0.0,0.0,0.0,0.05289341187875492,-0.08593744157746463,0.013125704212696848,0.0003712956873988616,-0.0026667805528606215
3.0,0.024472217543126132,-0.04089777443057955,0.010591763503704707,0.0001275542761741055,-0.0012482680551939957,0.024216220361998414,-0.041312570605200834,0.01209591474373702,0.00010554564020204618,-0.0012042963867461168,0.0,0.0,0.0,0.0,0.0,0.048688437905124546,-0.08221034503578038,0.022687678247441726,0.00023309991637615168,-0.0024525644419401125
3.0500000000000003,0.022475747064404306,-0.03894029284704524,0.014803137828046854,6.483097632526032e-5,-0.0011330560158081381,0.022201193546267012,-0.03926863906791318,0.016262907298635408,4.574317869129006e-5,-0.0010875041966913305,0.0,0.0,0.0,0.0,0.0,0.04467694061067132,-0.07820893191495842,0.031066045126682262,0.00011057415501655038,-0.0022205602124994684
3.1,0.020579987921179363,-0.03687472917927591,0.018388035593837414,9.977429886811034e-6,-0.0010126802758336124,0.02029106323169264,-0.03712222104051285,0.019785670039305887,-6.235886047856014e-6,-0.0009663431342318795,0.0,0.0,0.0,0.0,0.0,0.040871051152872,-0.07399695021978875,0.038173705633143304,3.74154383895502e-6,-0.001979023410065492
3.1500000000000004,0.018789540773379798,-0.03473323533958165,0.02132346397594827,-3.715594673271922e-5,-0.0008908629266393486,0.018490136236329842,-0.03490600691983649,0.022643965282658367,-5.057463308602919e-5,-0.0008444971072392645,0.0,0.0,0.0,0.0,0.0,0.03727967700970964,-0.06963924225941814,0.04396742925860664,-8.773057981874841e-5,-0.001735360033878613
3.2,0.01710740472249562,-0.03254754896959103,0.02360821828067639,-7.687071186563647e-5,-0.0007708269781148273,0.016801094506808775,-0.03265212713707145,0.02483958436628884,-8.760486485074378e-5,-0.0007251282026506282,0.0,0.0,0.0,0.0,0.0,0.03390849922930439,-0.06519967610666247,0.04844780264696523,-0.00016447557671638025,-0.0014959551807654553
3.25,0.015535022678683352,-0.03034802286812608,0.025261562774887232,-0.00010959104808507978,-0.0006552425272873693,0.015225047899097992,-0.03039117755031486,0.02639489410104055,-0.00011777691427816922,-0.0006108282642341125,0.0,0.0,0.0,0.0,0.0,0.030760070577781344,-0.06073920041844094,0.05165645687592778,-0.000227367962363249,-0.0012660707915214818
3.3000000000000003,0.01407237254536239,-0.028162772344539955,0.02632070956886662,-0.00013583371101279088,-0.0005462069470401618,0.0137616328160807,-0.02815136924394353,0.027350179477928477,-0.0001416290383136282,-0.0005036047202087455,0.0,0.0,0.0,0.0,0.0,0.027834005361443093,-0.05631414158848348,0.053670889046795095,-0.0002774627493264191,-0.0010498116672489073
3.35,0.012718097077189613,-0.026016987727908336,0.02683738058168291,-0.00015617881052279329,-0.00044525612320188185,0.012409149240694172,-0.025957849585967727,0.027760079796241365,-0.0001597579229051919,-0.0004048972947750999,0.0,0.0,0.0,0.0,0.0,0.025127246317883788,-0.05197483731387606,0.054597460377924276,-0.0003159367334279852,-0.0008501534179769818
3.4000000000000004,0.011469663317269698,-0.023932442167808946,0.026873821793939337,-0.00017124271987517146,-0.0003534015940643301,0.01116472678594433,-0.023832223776711944,0.027689497398659148,-0.00017279157021936093,-0.000315620124694112,0.0,0.0,0.0,0.0,0.0,0.02263439010321403,-0.04776466594452089,0.054563319192598485,-0.0003440342900945324,-0.0006690217187584421
3.45,0.010323541490686825,-0.021927205660832883,0.026498662268256666,-0.00018165409360847346,-0.00027118708630452287,0.010024509409587662,-0.02179228654668672,0.027209378130386024,-0.00018136551131157702,-0.00023622253025878574,0.0,0.0,0.0,0.0,0.0,0.020348050900274486,-0.043719492207519604,0.05370804039864269,-0.0003630196049200505,-0.0005074096165633086
3.5,0.009275393154025445,-0.020015557885402584,0.02578297607859816,-0.0001880336262744006,-0.00019875745897183914,0.008983848433255795,-0.01985195512039268,0.02639272450846413,-0.00018610293082566335,-0.0001667613076857507,0.0,0.0,0.0,0.0,0.0,0.01825924158728124,-0.03986751300579526,0.05217570058706229,-0.00037413655710006395,-0.00036551876665758985
3.5500000000000003,0.008320259167735313,-0.018208077343451052,0.024796828133885743,-0.00019097784249338186,-0.0001359333767955551,0.008037494347197933,-0.018021379472163007,0.025311121897356,-0.00018759894570871466,-0.00010697781657447114,0.0,0.0,0.0,0.0,0.0,0.016357753514933245,-0.036229456815614056,0.050107950031241744,-0.0003785767882020965,-0.00024291119337002624
3.6,0.007452739464899161,-0.016511873965564777,0.02360648539448051,-0.00019104690743684382,-8.228594382866819e-5,0.007179779359062107,-0.016307195703822278,0.024031955723539396,-0.00018640897992523893,-5.6374128484720475e-5,0.0,0.0,0.0,0.0,0.0,0.014632518823961268,-0.03281906966938705,0.0476384411180199,-0.00037745588736208275,-0.00013866007231338865
3.6500000000000004,0.006667158383747195,-0.014930927168859397,0.022272373379550802,-0.00018875620725098416,-3.720679823070984e-5,0.006404784499335962,-0.014712883456610506,0.022616394393729082,-0.0001830409422903885,-1.4283833923778582e-5,0.0,0.0,0.0,0.0,0.0,0.013071942883083157,-0.029643810625469905,0.04488876777327988,-0.00037179714954137266,-5.149063215448842e-5
3.7,0.005957711261459367,-0.013466490911022302,0.02084776979046341,-0.000184571280516966,2.9435990307641086e-8,0.005706487072653392,-0.013239188125913383,0.0211181237589403,-0.0001779507530299683,2.006546182868958e-5,0.0,0.0,0.0,0.0,0.0,0.011664198334112759,-0.026705679036935687,0.04196589354940371,-0.0003625220335469343,2.0094897818997222e-5
3.75,0.005318589841532597,-0.012117530524100749,0.01937816163575002,-0.00017890558345653117,3.0212115412553485e-5,0.005078886129894513,-0.011884572194503238,0.019582753632948514,-0.00017154067423295818,4.7499578153753795e-5,0.0,0.0,0.0,0.0,0.0,0.01039747597142711,-0.024002102718603986,0.038960915268698534,-0.00035044625768948935,7.771169356630728e-5
3.8000000000000003,0.004744085673795761,-0.010881161754728079,0.017901152172146273,-0.0001721205345187449,5.4151602797869065e-5,0.004516105279078544,-0.010645665920084932,0.018047777512371015,-0.00016415987030245932,6.885562492356466e-5,0.0,0.0,0.0,0.0,0.0,0.009260190952874305,-0.02152682767481301,0.03594892968451729,-0.0003362804048212042,0.00012300722772143373
3.85,0.004228671996898797,-0.00975306923390735,0.01644678714554834,-0.00016452729521883726,7.264611896743075e-5,0.004012473467439122,-0.009517694634896627,0.01654295086261435,-0.00015610664311711537,8.494992568232263e-5,0.0,0.0,0.0,0.0,0.0,0.008241145464337919,-0.019270763868803976,0.03298973800816269,-0.00032063393833595263,0.00015759604464975338
3.9000000000000004,0.0037670655572258115,-0.008727888517150046,0.015038171249945713,-0.0001563897893000556,8.645758682653325e-5,0.0035625853250612276,-0.00849486699816567,0.015090955922899954,-0.0001476318381002466,9.65550489723686e-5,0.0,0.0,0.0,0.0,0.0,0.007329650882287039,-0.017222755515315716,0.030129127172845667,-0.0003040216274003022,0.00018301263579890184
